檔名,中文,客語漢字,客語拼音,標籤,備註
ZM304P2022_160.wav,弟弟一直以來都很聽話他只考了二十七分父母很失望,阿弟本來攏真聽事佢正考著二十七分爺哀真失望,a11 te11 bun31 loi53 lung31 zhin11 ten11 su55 gui53 zhang31 koo31 choo55 ngi55 shib43 cid24 fun11 rhia53 oi11 zhin11 shid24 mong55,,
ZM304P2022_161.wav,請問你幾號我是七十七號,請問你幾*多號𠊎係七十七號,ciang31 mun31 hen53 gi31*doo11 gio33 hoo55 ngai53 he55 cid24 shib43 cid24 hoo55,,
ZM304P2022_162.wav,一斤才四十五元而已價錢很實惠算便宜點好嗎,一斤正四十五箍定價數真實在算較便宜兜好無,rhid24 gun11 zhang31 si31 shib43 m31 keu11 ten11 ga31 su31 zhin11 shid43 cai55 son31 ka31 pen53 ngi53 dio11 hoo31 mo53,,
ZM304P2022_163.wav,他在路上撿到九十七元,佢在路上撿著九十七箍,gui53 da55 lu55 shong55 giam31 choo55 giu31 shib43 cid24 kio11,,
ZM304P2022_164.wav,這西瓜多少錢五十四元,這西瓜幾多錢五十四箍,lia24 se11 gua11 gid24 doo11 cien53 m31 shib43 si31 kio11,,
ZM304P2022_165.wav,你掛的是二十號要先向你收掛號費兩百元,你掛个係二十號愛先拁你收掛號費兩百箍,hen53 gua31 e55 he55 ngi55 shib43 hoo55 ai31 sien11 ga11 hen53 shiu11 gua31 hoo55 fui31 liong31 ba24 keu11,,
ZM304P2022_166.wav,請你到藥局領藥你的號碼是四十六號謝謝請慢走,請你去藥局領藥你个號碼係四十六號勞力請慢行,ciang31 hen53 kui31 rhio55 kiu55 liang31 rhio55 hen53 e55 hoo55 ma11 he55 si31 shib43 liu24 hoo55 loo31 lad43 ciang31 men55 hang53,,
ZM304P2022_167.wav,你是四十七號等一下叫到你的號碼再請你去櫃台辦理,你係四十七號等下喊著你个號碼正請你去櫃臺辦理,hen53 he55 si31 shib43 cid24 hoo55 den31 ha55 heem31 choo55 hen53 e55 hoo55 ma11 zhang31 ciang31 hen53 kui31 kui55 tai53 peen55 li31,,
ZM304P2022_168.wav,這繩子多長十九公尺這菜怎麼賣一把九十七元,這條索幾長十九公尺這菜仰子賣一拿九十七箍,li24 tiau53 soo24 gid24 chong53 shib43 giu31 gung11 cha24 li24 coi31 ngiong55 zu31 mi11 rhid24 na11 giu31 shib43 cid24 kio11,,
ZM304P2022_169.wav,檢查報告大約要等九十分鐘請你先坐一下,檢查報告大約愛等九十分鐘請你先坐一下,giam31 za11 boo31 goo31 tai55 rhio24 oi31 den31 giu31 shib43 fun11 zhung11 ciang31 hen53 sien11 coo11 rhid24 ha55,,
ZM304P2022_170.wav,司機先生我趕時間七十五分鐘到得了嗎,司機先生𠊎愛攔時間七十五分鐘會到位無,su11 gi11 sien11 sen11 ngai53 oi31 lan53 shi53 geen11 cid24 shib43 m31 fun11 zhung11 bbue55 doo31 bbi55 mo53,,
ZM304P2022_171.wav,該起床了快去洗臉刷牙還要多久再五分鐘,好跋起來啊較緊去洗面洗牙猶愛幾久擱五分鐘,hoo31 ba24 ki31 loi53 a11 ka31 gin31 kui31 se31 mien31 se31 nga53 ia53 oi31 gid24 giu31 goo24 m31 fun11 zhung11,,
ZM304P2022_172.wav,他這次買火車票花了八百元,佢這擺買火車票開八百箍,gui53 li24 bai31 mi11 foo31 cha11 pio31 koi11 beed24 ba24 keu11,,
ZM304P2022_173.wav,這個多少錢這個兩千五百元,這個幾多錢這個兩千五百箍,li24 gai31 gid24 doo11 cien53 li24 gai31 liong31 cien11 m31 ba24 kio11,,
ZM304P2022_174.wav,他去逛百貨公司刷卡買東西花了三萬元,佢去踅百貨公司刷卡買物件開三萬箍,gui53 kui31 se55 ba24 foo31 gung11 su11 sod24 ka31 mi11 mi55 kien55 koi11 sam11 bban55 kio11,,
ZM304P2022_175.wav,桌上有九個熱水瓶紙箱裡有三顆球,桌崠有九支燒水罐紙箱內底有三粒球,zoo24 dung31 rhiu11 giu31 gi11 shio11 fi31 guan31 zhi31 siong11 nui55 de31 rhiu11 sam11 liab43 kiu53,,
ZM304P2022_176.wav,從這裡走路去火車站要走五分鐘,對這行路去火車頭愛行五分鐘,doi31 lia24 hang53 lu55 kui31 foo31 cha11 tio53 oi31 hang53 m31 fun11 zhung11,,
ZM304P2022_177.wav,這本書總共有九百頁我算一下總共要九百元,這本書攏總有九百頁𠊎算一下攏總愛九百箍,li24 bun31 shi11 lung31 zung31 rhiu11 giu31 ba24 rhiab43 ngai53 son31 rhid24 ha55 lung31 zung31 oi31 giu31 ba24 keu11,,
ZM304P2022_178.wav,你幾歲了我今年七歲,你幾*多歲啊𠊎今年七歲,hen53 gi31*doo11 gio33 se31 a11 ngai53 gin11 neen53 cid24 se31,,
ZM304P2022_179.wav,這件衣服花了我六百元,這領衫𠊎開六百箍,li24 liang11 sam11 ngai53 koi11 liu24 ba24 kio11,,
ZM304P2022_180.wav,老闆雞蛋一斤多少錢雞蛋一斤二十九元,頭家雞卵一斤幾多錢雞卵一斤二十九箍,teu53 ga11 ge11 lon31 rhid24 kun11 gid24 doo11 cien53 ge11 lon31 rhid24 kun11 ngi55 shib43 giu31 keu11,,
ZM304P2022_181.wav,剩下這些都賣你四百元就好,伸這兜歸下賣得你四百箍即好,chin55 li24 deu11 gui11 ha55 mi11 ded24 hen53 si31 ba24 keu11 cid43 hoo31,,
ZM304P2022_182.wav,我聽說阿美抽到三千萬的大獎是真的還是假的,𠊎聽講阿美著著三千萬个大獎有影抑無影,ngai53 ten11 gong31 a11 mi31 choo55 choo55 sam11 cien11 bban55 e55 tai55 ziong31 rhiu11 rhiang31 ia31 mo53 rhiang31,,
ZM304P2022_183.wav,桌子很久沒擦灰塵很厚叫九個人過去那邊幫忙,桌真久無捽泥粉真賁喊九個人過去遐裡鬥相共,zoo24 zhin11 giu31 mo53 cud43 ni53 fun31 zhin11 pun11 heem31 giu31 gai31 ngin53 goo31 kui31 ga24 le31 dio31 siong11 kung55,,
ZM304P2022_184.wav,請問你家有幾個人我家總共有四個人,請問你屋下有幾*多個人𠊎屋下攏總有四個人,ciang31 mun31 hen53 bbu24 ha11 rhiu11 gi31*doo11 gio33 gai31 ngin53 ngai53 bbu24 ha11 lung31 zung31 rhiu11 si31 gai31 ngin53,,
ZM304P2022_185.wav,我今天遲到八分鐘被老師罵,𠊎今日慢到八分鐘得先生罵,ngai53 gin11 ngid24 meen55 doo31 beed24 fun11 zhung11 ded24 sien11 sen11 ma31,,
ZM304P2022_186.wav,他請假兩天被老闆扣薪,佢請假兩日得頭家扣月俸,gui53 ciang31 ga31 liong31 ngid24 ded24 tio53 ga11 kio31 ngied43 fung55,,
ZM304P2022_187.wav,請問到終點還有幾站還有七站就會到了,請問到終點猶有幾多站猶有七站即會到位啊,ciang31 mun31 doo31 zhung11 deem31 ia53 rhiu11 gid24 doo11 cam55 ia53 rhiu11 cid24 cam55 cid43 bbue55 doo31 bbi55 a33,,
ZM304P2022_188.wav,你兒子今年幾歲我兒子今年八歲好可愛喔,你後生今年幾*多歲𠊎後生今年八歲足得人惜哦,hen53 hio55 sang11 gin11 neen53 gi31*doo11 gio33 se31 ngai53 hio55 sang11 gin11 neen53 beed24 se31 ziu24 ded24 ngin53 sia24 o24,,
ZM304P2022_189.wav,五斤龍眼不知道是太多還是太少,五斤牛眼毋知係傷多抑係傷少,m31 gun11 ngiu53 ngien31 m11 di11 he55 shiong55 doo11 ia31 he55 shiong55 shio31,,
ZM304P2022_190.wav,老闆請了八個女孩來招攬生意,頭家請八個妹子來揪生理,teu53 ga11 ciang31 beed24 gai31 moi31 zu31 loi53 kiu31 sen11 li31,,
ZM304P2022_191.wav,如果要掛號麻煩健保卡給我並繳六百元,若係討掛號麻煩健保卡得𠊎猶擱繳六百箍,na31 he55 too31 gua31 hoo55 ma53 fan53 kien55 boo31 ka31 ded24 ngai53 ia53 goo24 gio31 liu24 ba24 kio11,,
ZM304P2022_192.wav,三餐飯後吃藥一天吃三次一次兩顆,三頓食飽飯食藥一日食三擺一擺兩粒,sam11 dun31 shied43 bau31 pon55 shied43 rhio55 rhid24 ngid24 shied43 sam11 bai31 rhid24 bai31 liong31 liab43,,
ZM304P2022_193.wav,這兩種藥不可以一起服用要間隔五小時才可以吃喔,這兩種藥毋會用作垺食愛隔五點鐘正會用食哦,lia24 liong31 zhung31 rhio55 m11 bboi55 rhung55 zoo24 pu53 shied43 oi31 ga24 m31 deem31 zhung11 zhang31 bbue55 rhung55 shied43 o24,,
ZM304P2022_194.wav,要注意喔這兩種眼藥水請間隔四小時再點,愛注意哦這兩種目藥水請隔四點鐘正點,oi31 zhi31 rhi31 o24 lia24 liong31 zhung31 mud24 rhio55 fi31 ciang31 ga24 si31 deem31 zhung11 zhang31 deem31,,
ZM304P2022_195.wav,你要休幾天我要休四天因為舅舅要娶老婆,你討歇睏幾*多日𠊎討歇睏四日因為阿舅討渡夫娘,hen53 too31 hied24 kun31 gi31*doo11 gio33 ngid24 ngai53 too31 hied24 kun31 si31 ngid24 rhin11 bbui11 a11 kiu55 too31 tu31 bu11 ngiong53,,
ZM304P2022_196.wav,我們有七個人我們想要坐靠窗的位置,𠊎人有七個人𠊎人想討坐偎窗門个位,ngai53 ngin53 rhiu11 cid24 gai31 ngin53 ngai53 ngin53 siong55 too31 coo11 bba31 cung11 mun53 e55 bbi55,,
ZM304P2022_197.wav,作文題目是我如果有七萬元想做什麼,作文題目係𠊎若係有七萬箍想討做麼个,zoo24 bbun53 te53 hm24 he55 ngai53 na31 he55 rhiu11 cid24 man55 kio11 siong55 too31 zoo31 bboo24 gai31,,
ZM304P2022_198.wav,夜市裡的牛仔褲一條只賣三百又好看又便宜,夜市內底牛子褲一領正賣三百又靚又便宜,rhia55 shi55 nui55 de31 ngiu53 zu31 ku31 rhid24 liang11 zhang31 mi11 sam11 ba24 rhiu55 ziang11 rhiu55 pen55 ngi53,,
ZM304P2022_199.wav,我這陣子咳不停你什麼時候注意到這個問題兩天前,𠊎這站嗽無歇你幾時注意著這個問題兩日前,ngai53 li24 cam55 sio31 mo53 hied24 hen53 gid24 shi53 zhi31 rhi31 choo55 li24 gai31 bbun55 te53 liong31 ngid24 cien53,,
ZM304P2022_200.wav,檢查好了六天後再回診聽報告,檢查好啊六日後正擱轉來得先生䀴聽報告,giam31 za11 hoo31 a11 liu24 ngid24 hio55 zhang31 goo24 zhen31 loi53 ded24 sien11 sen11 ngiang31 ten11 boo31 goo31,,
ZM304Q2002_001.wav,從前從前有兩個做媽媽的,上擺上擺有兩個阿母,shong55 bai31 shong55 bai31 rhiu11 liong31 gai31 a11 bbu11,,
ZM304Q2002_002.wav,一起帶著小孩上山去撿柴,共下渡細子人上山去撿樵,kung55 ha55 tu31 se31 zu31 ngin53 shong55 san11 kui31 giam31 cio53,,
ZM304Q2002_003.wav,正在那剁啊剁啊,當在遐剁啊剁啊,dong11 da55 ga24 dog43 a11 dog43 a11,,
ZM304Q2002_004.wav,一隻老虎從樹林裡跳出來奔躍到他們前面,一隻老虎對樹林內飆出來跳到佢人頭前,rhid24 zha24 loo31 fu31 doi31 shi55 na53 nui55 bio11 chid24 loi53 teeu31 doo31 gui53 ngin53 tio53 cien53,,
ZM304Q2002_005.wav,走前面的媽媽嚇得直發抖一下就跪下去,行頭前个阿母驚到嘟嘟顫一下即跪落去,hang53 tio53 cien53 e55 a11 bbu11 giang11 doo31 du55 du55 zhin11 rhid24 ha55 cid43 kui55 loo55 kui31,,
ZM304Q2002_006.wav,把小孩藏在後面說老虎大王,拁細子藏在後背講老虎大王,ga11 se31 zu31 cang31 da55 hio55 bue31 gong31 loo31 fu31 tai55 ong53,,
ZM304Q2002_007.wav,拜託你饒赦我兒子的性命哪要吃吃我,拜託你饒赦𠊎後生个命啦愛食食𠊎,bai31 too24 hen53 ngiau53 sha31 ngai53 hio55 sang11 e55 miang55 la11 oi31 shied43 shied43 ngai53,,
ZM304Q2002_008.wav,老虎說我想先吃小孩的嫩肉較甜等一下再來吃你,老虎講𠊎想討先食細子人个嫩肉較甜等下正來食你,loo31 fu31 gong31 ngai53 siong55 too31 sien11 shied43 se31 zu31 ngin53 gai31 nun55 ngiu24 ka31 teem53 den31 ha55 zhang31 loi53 shied43 hen53,,
ZM304Q2002_009.wav,老虎悉悉颯颯幾口就把她的兒子吃掉了,老虎悉悉颯颯幾*下口即拁佢个後生食淨,loo31 fu31 sid24 sid24 sud43 sud43 gi31*ha55 gia33 keu31 cid43 ga11 gui53 e55 hio55 sang11 shied43 ciang55,,
ZM304Q2002_010.wav,老虎一轉身牙齒顯露要吃另外一個小孩,老虎一轉身牙豺豺討食另外一個細子,loo31 fu31 rhid24 zhen31 shin11 nga53 sai53 sai53 too31 shied43 lin55 nguai55 rhid24 gai31 se31 zu31,,
ZM304Q2002_011.wav,他媽媽早就拿好大鐮刀大力劈過去,佢阿母早即擎便大刜鐮出力刜過去,gui53 a11 bbu11 zoo31 cid43 kia53 pen55 tai55 pud43 liam53 chid24 lid43 pud43 goo31 kui31,,
ZM304Q2002_012.wav,老虎血流如注回轉頭逃走了,老虎血流血滴斡頭拚走啊,loo31 fu31 fied24 lau53 fied24 did24 uannd43 tio53 biang31 zeu31 a11,,
ZM304Q2002_013.wav,香茅是繁殖力強的草類外型像芒草的樣子,香茅係真賤个草類形像菅榛个樣,hiong11 mau53 he55 zhin11 cien55 e55 coo31 lui55 hin53 ciong55 gon11 zhin11 e55 rhiong55,,
ZM304Q2002_014.wav,葉片鋒利會割人有水有陽光的地方就會生長,葉利利會割人有水有日光个所在即會生,rhiab43 li55 li55 bbue55 god24 ngin53 rhiu11 fi31 rhiu11 ngid24 gong11 e55 su31 cai55 cid43 bbue55 sang11,,
ZM304Q2002_015.wav,也不怕遮蔭在草木茂盛的山坡裡也可以長得很大,猶毋驚蔭半山塞草个中央嘛係生到大嫲墩,ia53 m55 giang11 rhim31 ban31 san11 ced24 coo31 e55 dung11 ong11 ma11 he55 sang11 doo31 tai55 ma53 dun11,,
ZM304Q2002_016.wav,有時在樹園裡還看得到長得綠油油的香茅,有時樹園底猶䀴會著生到青溜溜个香茅,rhiu11 shi53 shi55 bbien53 de31 ia53 ngiang31 bbue55 choo55 sang11 doo31 ciang11 liu11 liu11 e55 hiong11 mau53,,
ZM304Q2002_017.wav,香茅還很耐旱利用春夏之交,香茅猶滿足耐旱利用春夏之交,hiong11 mau53 ia53 man31 ziu24 nai55 hon11 li55 rhung55 chin11 ha55 zhi11 gau11,,
ZM304Q2002_018.wav,雨水較充足的時候將香茅種下,雨水較足遐時務拁香茅種種落去,bbu31 fi31 ka31 ziu24 ga24 shi53 bbu55 ga11 hiong11 mau53 zhung31 zhung31 loo55 kui31,,
ZM304Q2002_019.wav,不必去看它過一個半月就會長得很漂亮,毋使去䀴佢過成半個月即會生到真靚,m55 su31 kui31 ngiang31 gui53 goo31 shang53 ban31 goo24 ngied43 cid43 bbue55 sang11 doo31 zhin11 ziang11,,
ZM304Q2002_020.wav,香茅長到大約兩三尺長就可以割起來焗煉精油,香茅生到大約兩三尺長即會用割起來焗油,hiong11 mau53 sang11 doo31 tai55 rhio24 liong31 sam11 cha24 chong53 cid43 bbue55 rhung55 god24 ki31 loi53 giu24 rhiu53,,
ZM304Q2002_021.wav,提煉香茅油的工作很粗重一般人承受不了,焗香茅个事真粗險普通人做毋奈何,giu24 hiong11 mau53 e55 she55 zhin11 cu11 hiam31 pu31 tung11 ngin53 zoo31 m55 nai55 hoo53,,
ZM304Q2002_022.wav,要挑到香茅寮請人代工,愛擔到香茅寮下請人代工,oi31 dam11 doo31 hiong11 mau53 leeu53 ha11 ciang31 ngin53 toi55 gung11,,
ZM304Q2002_023.wav,香茅油的香味很重可以做香精,香茅油个香味真重會用做香精,hiong11 mau53 rhiu53 e55 hiong11 bbi55 zhin11 chung11 bbue55 rhung55 zoo31 hiong11 zin11,,
ZM304Q2002_024.wav,大約四五十年代那時,大約四五十年代遐下,tai55 rhio24 si31 m31 shib43 neen53 toi55 ga24 ha55,,
ZM304Q2002_025.wav,香茅油在國際上很流行價格很好,香茅油在國際上真時行價數足好,hiong11 mau53 rhiu53 da55 gud24 ze31 shong55 zhin11 shi53 hang53 ga31 su31 ziu24 hoo31,,
ZM304Q2002_026.wav,尤其臺灣出產的香茅油品質精純,尤其臺灣出產个香茅油品質精純,rhiu53 ki53 tai53 bban53 chid24 san31 e55 hiong11 mau53 rhiu53 pin31 zhid24 zin11 shun53,,
ZM304Q2002_027.wav,受到國際人士的歡迎,受著國際人士个歡迎,shiu55 choo55 gud24 ze31 ngin53 su55 e55 fan11 rhiang53,,
ZM304Q2002_028.wav,那時候在桃竹苗地區看得到的山坡地,遐當時在桃竹苗地區䀴會著个山坡地,ga24 dong11 shi53 da55 too53 zhu24 mio53 ti55 ki11 ngiang31 bbue55 choo55 e55 san11 poo11 ti55,,
ZM304Q2002_029.wav,大部分被人開墾來種香茅種光光,大部分得人開墾來種香茅種淨淨,tai55 pu55 fun55 ded24 ngin53 koi11 kun31 loi53 zhung31 hiong11 mau53 zhung31 ciang55 ciang55,,
ZM304Q2002_030.wav,有些比較陡峭的地方也被人想辦法填種一些香茅下去,有一兜較崎个所在嘛得人想辦法插一兜香茅落去,rhiu11 rhid24 dio11 ka31 gia11 e55 su31 cai55 ma11 ded24 ngin53 siong55 peen55 fad24 cab24 rhid24 dio11 hiong11 mau53 loo55 kui31,,
ZM304Q2002_031.wav,那時農家人多一種副業,遐時務作穡人加一種副業,ga24 shi53 bbu55 zoo24 sid24 ngin53 ga11 rhid24 zhung31 fu31 ngiab43,,
ZM304Q2002_032.wav,對家庭經濟有很大的幫助,對家庭經濟有真大个幫助,doi31 ga11 ten53 gen11 ze31 rhiu11 zhin11 tai55 e55 bong11 cu55,,
ZM304Q2002_033.wav,客家小炒原本叫做炒肉又叫做小炒,客家小炒原本喊做炒肉又喊做小炒,ka24 ga11 sio31 cau31 ngien53 bun31 heem31 zoo31 cau31 ngiu24 rhiu55 heem31 zoo31 sio31 cau31,,
ZM304Q2002_034.wav,本來是客家婦女用她們靈活的頭腦,本來係客家夫娘人用佢靈活个頭腦,bun31 loi53 he55 ka24 ga11 bu11 ngiong53 ngin53 rhung55 gui53 len53 ua55 e55 tio53 nau31,,
ZM304Q2002_035.wav,發揮節儉精神炒出來的鄉下菜餚現在變成一道名菜,發揮省儉个精神炒出來个莊下菜這下變做一款名菜,fad24 fui11 sang31 kiam11 e55 zin11 shin53 cau31 chid24 loi53 e55 zong11 ha55 coi31 li24 ha55 bien31 zoo31 rhid24 kuan31 miang53 coi31,,
ZM304Q2002_036.wav,聽說有一家人妯娌三人輪流煮飯一人掌廚一天,聽講有一家人三子嫂輪流煮一儕做一日伙頭,ten11 gong31 rhiu11 rhid24 ga11 ngin53 sam11 zu31 soo31 lin53 liu53 zhi31 rhid24 sa53 zoo31 rhid24 ngid24 foo31 tio53,,
ZM304Q2002_037.wav,有一天準備三牲拜神明大嫂把拜過的豬肉切成豬肉盤,有一日辦三牲拜神明大嫂拁拜過个豬肉切做豬肉盤,rhiu11 rhid24 ngid24 peen55 sam11 sen11 bai31 shin53 men53 tai55 soo31 ga11 bai31 goo31 e55 zhi11 ngiu24 cied24 zoo31 zhi11 ngiu24 pan53,,
ZM304Q2002_038.wav,雞肉煮成仙草雞湯再炒幾盤青菜豐盛上桌,雞肉煮做仙草雞湯擱炒幾*下盤青菜豐沛上桌,ge11 ngiu24 zhi31 zoo31 sien11 coo31 ge11 tong11 goo24 cau31 gi31*ha55 gia33 pan53 ciang11 coi31 pong11 pai31 shong11 zoo24,,
ZM304Q2002_039.wav,第二天輪到二嫂掌廚,第二日輪著二嫂个伙頭,ti55 ngi55 ngid24 lun53 choo55 ngi55 soo31 e55 foo31 tio53,,
ZM304Q2002_040.wav,看到第一天吃剩的三層肉就把它切得細一點,䀴著頭日食伸个三層肉即拁佢切較幼兜,ngiang31 choo55 tio53 ngid24 shied43 chin55 e55 sam11 cen53 ngiu24 cid43 ga11 gui53 cied24 ka31 rhiu31 dio11,,
ZM304Q2002_041.wav,再把豆干切成一條一條,擱用豆腐乾切做一條一條,goo24 rhung55 tio55 fu55 gon11 cied24 zoo31 rhid24 teeu53 rhid24 teeu53,,
ZM304Q2002_042.wav,炒成又鹹又香的豆干炒肉絲也很下飯,炒做鹹擱香个豆腐乾炒肉絲嘛係真落飯,cau31 zoo31 heem53 goo24 hiong11 e55 tio55 fu55 gon11 cau31 ngiu24 si11 ma11 he55 zhin11 loo55 pon55,,
ZM304Q2002_043.wav,第三天輪到三嫂掌廚,第三日輪著三嫂个伙頭,ti55 sam11 ngid24 lun53 choo55 sam11 soo31 e55 foo31 tio53,,
ZM304Q2002_044.wav,看到還有昨晚剩的豆干炒肉絲,䀴著猶有昨暗伸个豆腐乾炒肉絲,ngiang31 choo55 ia53 rhiu11 ca11 am31 chin55 e55 tio55 fu55 gon11 cau31 ngiu24 si11,,
ZM304Q2002_045.wav,靈機一定就把陪祭品的魷魚用水泡軟切絲,雄雄想著即拁鬥牲个魷魚用水浸軟切絲,hiung53 hiung53 siong55 choo55 zid24 ga11 dio31 sen11 e55 rhiu53 m53 rhung55 fi31 zim31 ngien11 cied24 si11,,
ZM304Q2002_046.wav,再加點芹菜蔥一起炒,擱加兜仔芹菜蔥作垺炒,goo24 ga11 deu11 a53 kun53 coi31 cung11 zoo24 pu53 cau31,,
ZM304Q2002_047.wav,最後滴幾滴醬油和米酒就變成大家爭相要吃的好菜,頭尾滴幾*下滴豆油和米酒即變做大家相爭愛食个好菜,tio53 mui11 did24 gi31*ha55 gia33 did24 tio55 rhiu53 ham55 mi31 ziu31 cid43 bien31 zoo31 tai55 ga11 siong11 zang11 oi31 shied43 e55 hoo31 coi31,,
ZM304Q2002_048.wav,臺灣是太平洋邊緣的一個島,臺灣係太平洋脣頭个一個島,tai53 bban53 he55 tai31 pin53 rhiong53 fin53 tio53 e55 rhid24 gai31 doo31,,
ZM304Q2002_049.wav,每年夏天不時有颱風會來,逐年熱天不時有颱風會來,tu55 neen53 ngied43 teen11 bud24 shi53 rhiu11 tai53 fung11 bbue55 loi53,,
ZM304Q2002_050.wav,每次聽到氣象報告說颱風要來,逐回聽著氣象報告講颱風討來,tu55 fue53 ten11 choo55 ki31 siong55 boo31 goo31 gong31 tai53 fung11 too31 loi53,,
ZM304Q2002_051.wav,全臺灣的人都皮繃緊,歸臺灣个人皮即挷緪緪,gui11 tai53 bban53 e55 ngin53 pi53 cid43 bang11 an53 an53,,
ZM304Q2002_052.wav,準備好等大風大雨到來,準備好等大風大雨到來,chin55 pi55 hoo31 den31 tai55 fung11 tai55 bbu31 doo31 loi53,,
ZM304Q2002_053.wav,如果說颱風會登陸大家就比較緊張,若係講颱風會入來大家即較緊張,na31 he55 gong31 tai53 fung11 bbue55 ngib43 loi53 tai55 ga11 cid43 ka31 gin31 zhong11,,
ZM304Q2002_054.wav,這裡怕房子被風吹翻那裡怕家裡被水淹進來,這裡驚屋崠得風吹翻遐裡驚屋下得水蔭入來,li24 le31 giang11 bbu24 dung31 ded24 fung11 che11 fan11 ga24 le31 giang11 bbu24 ha11 ded24 fi31 rhim11 ngib43 loi53,,
ZM304Q2002_055.wav,颱風經過的地方帶來大雨,颱風行過个所在帶來大雨,tai53 fung11 hang53 goo31 e55 su31 cai55 dai31 loi53 tai55 bbu31,,
ZM304Q2002_056.wav,山上山崩石落田地淹成汪洋一片,山崠崩山落石田洋个水滿天滿地,san11 dung31 ben11 san11 loo55 sha55 teen53 rhiong53 e55 fi31 man31 teen11 man31 ti55,,
ZM304Q2002_057.wav,溪水流不出去加上海水倒灌進來,溪水流毋會俐加上海水倒灌入來,ke11 fi31 lau53 m11 bboi55 li55 ga11 shong55 hoi31 fi31 doo31 guan31 ngib43 loi53,,
ZM304Q2002_058.wav,全都流進民宅裡馬路變圳溝,歸下流入人个屋下底大路變圳溝,gui11 ha55 lau53 ngib43 ngin53 e55 bbu24 ha11 de31 tai55 lu55 bien31 zhin31 geu11,,
ZM304Q2002_059.wav,學校操場變池塘住在山上的人要疏散,學校運動坪變魚塘蹛在山崠个人愛疏開,hoo55 hau55 bbin55 tung55 piang53 bien31 m53 tong53 dai31 da55 san11 dung31 e55 ngin53 oi31 su11 koi11,,
ZM304Q2002_060.wav,住在海邊低窪處的人也要搬離,蹛在海脣較低个人嘛愛徙走,dai31 da55 hoi31 fin53 ka31 de11 e55 ngin53 ma11 oi31 sai31 zeu31,,
ZM304Q2002_061.wav,為什麼每次颱風一來就會造成這麼嚴重的災害,仰子逐回颱風若來即會造成恁嚴重个災害,ngiong55 zu31 tu55 fue53 tai53 fung11 na31 loi53 cid43 bbue55 zoo31 shin53 ngin31 ngiam53 chung11 e55 zai11 hoi55,,
ZM304Q2002_062.wav,是不是平時沒有做好防災準備,係毋係普通時無做好防災準備,he55 m11 he55 pu31 tung11 shi53 mo53 zoo31 hoo31 fong53 zai11 chin55 pi55,,
ZM304Q2002_063.wav,當然這是一個原因,當然遐係一個原因,dong11 rhen53 ga24 he55 rhid24 gai31 ngien53 rhin11,,
ZM304Q2002_064.wav,不過人類對大自然過度開發才是最大的原因,毋過人類對大自然過度開發正係頭大个原因,m55 goo31 ngin53 lui55 doi31 tai55 cu55 rhen53 goo31 tu55 koi11 fad24 zhang31 he55 tio53 tai55 e55 ngien53 rhin11,,
ZM304Q2002_065.wav,從前有一座土地公廟每個人都說土地公土地婆很靈驗,成過有一座伯公廟儕儕都講伯公伯婆真靈,shang53 goo31 rhiu11 rhid24 coo55 ba24 gung11 mio55 sa53 sa53 doo55 gong31 ba24 gung11 ba24 poo53 zhin11 len53,,
ZM304Q2002_066.wav,有一天有四個人同時去求土地公,有一日有四個人共齊去求伯公,rhiu11 rhid24 ngid24 rhiu11 si31 gai31 ngin53 kung55 ce53 kui31 kiu53 ba24 gung11,,
ZM304Q2002_067.wav,第一個說土地公土地婆求你保祐明天早上下雨,第一個講伯公伯婆求你保護韶日晨早落雨,ti55 rhid24 gai31 gong31 ba24 gung11 ba24 poo53 kiu53 hen53 boo31 fu55 shio53 ngid24 chin53 zoo31 loo55 bbu31,,
ZM304Q2002_068.wav,我種的麥仔就不用澆水,𠊎種个麥就毋使沃水,ngai53 zhung31 e55 ma55 ciu55 m55 su31 bbu24 fi31,,
ZM304Q2002_069.wav,第二個說土地公土地婆,第二個講伯公伯婆,ti55 ngi55 gai31 gong31 ba24 gung11 ba24 poo53,,
ZM304Q2002_070.wav,你要保祐明天早上好天氣我要曬小魚乾,你愛保護韶日晨早好天𠊎愛炙魚脯,hen53 oi31 boo31 fu55 shio53 ngid24 chin53 zoo31 hoo31 teen11 ngai53 oi31 zha24 m53 bu31,,
ZM304Q2002_071.wav,第三個說土地公啊你保祐明天早上吹南風,第三個講伯公啊你保護韶日晨早吹南風,ti55 sam11 gai31 gong31 ba24 gung11 a11 hen53 boo31 fu55 shio53 ngid24 chin53 zoo31 che11 nam53 fung11,,
ZM304Q2002_072.wav,我要開帆船順南行還一個趕快說,𠊎駛帆船順南猶一個較緊講,ngai53 su31 fan53 fien53 shin55 nam53 ia53 rhid24 gai31 ka31 gin31 gong31,,
ZM304Q2002_073.wav,不可以明天我的船要開向南方要吹北風,毋會用韶日晨早𠊎个船愛駛向南愛吹北風,m11 bboi55 rhung55 shio53 ngid24 chin53 zoo31 ngai53 e55 fien53 oi31 su31 hiong31 nam53 oi31 che11 bed24 fung11,,
ZM304Q2002_074.wav,土地公聽到頭痛現在要怎麼辦,伯公聽著頭那疾今討仰子辦,ba24 gung11 ten11 choo55 teu53 na53 cid43 gin11 too31 ngiong55 zu31 peen55,,
