檔名,中文,客語漢字,客語拼音,標籤,備註
fi8uowu48o.wav,希望為他們提供更美好的未來,希望替厥等提供過加美好个未來,hi33 mong53 te53 gia33 nen35 ti113 giung33 go53 ga33 mui33 ho31 gai33 vui53 loi113,,
mmp2up3hvg.wav,陷入反對巴勒斯坦人和以色列人的衝突中像約瑟夫全家人的貝都因人實在很容易受到傷害許多人被政府趕出自己的土地,陷入反對巴勒斯坦人還有以色列人个衝突中像約瑟夫歸屋家人恁泥个貝都因人實在當會受著傷害當多人分政府逐出自家个土地,ham53 ngib54 fan31 dui53 ba33 leb54 sii33 tan31 ngin113 han113 rhiu33 rhi33 sed21 lied54 ngin113 gai33 chung53 tud54 zhung33 ciong53 rhog21 sid21 fu33 gui33 vug21 ka33 ngin113 an31 ne113 gai33 bui53 do33 rhin33 ngin113 shid54 cai53 dong33 voi53 shiu53 do31 shong33 hoi53 dong33 do33 ngin113 fun33 zhin53 fu31 dag21 chud21 ci33 ga33 gai33 tu31 ti53,,陷、瑟~無誤
nzc3jgldbm.wav,被迫到偏遠的沙漠角落那裡的羊群 常因為缺水而死許多人離開這裡前往他們很難找到工作的城市,迫到偏遠个沙漠壁角該位个羊群 長在因致欠水嗄死撇當多人離開這*項去到厥等當歪尋著事个城市,bed21 do53 pien33 rhen31 gai33 sa33 mog54 biag21 gog21 gai53 vui53 gai33 rhong113 kiun113 chong113 cai53 rhin33 zhi53 kiam53 shui31 sa53 si31 ped21 dong33 do33 ngin113 li113 koi33 lia31 * hong33 liong35 ki53 do53 gia33 nen35 dong33 vai33 cim113 do31 she53 gai33 shang113 shi53,,迫~無誤
ethv99u30q.wav,對於約瑟夫的父親來說讓孩子去上學是適應這個變化多端的世界唯一的方式,對約瑟夫厥爸來講分細人去學校讀書係適應這變化多端个世界唯一个方式,dui53 rhog21 sid21 fu33 gia33 ba33 loi113 gong31 bun33 se53 ngin113 ki53 hog54 gau31 tug54 shu33 he53 shid21 rhin53 lia31 bien53 fa53 do33 don33 gai33 shi53 gai53 vui113 rhid21 gai33 fong33 shid21,,
4mi4f5ickm.wav,約瑟夫 喜歡他聰明的驢子因為他的驢子有著非常好的技巧能行走在陡峭的山路到達學校,約瑟夫 當好厥聰明个驢因致厥驢有當好个技巧使得行在當崎个山路去到學校,rhog21 sid21 fu33 dong33 ho31 gia33 cung33 min113 gai33 li113 rhin33 zhi53 gia33 li113 rhiu33 dong33 ho31 gai33 gi33 kau31 sii31 ded21 hang113 to33 dong33 gia53 gai33 san33 lu53 ki33 do53 hog54 gau31,,驢的發音
5kb6qz04sk.wav,但是他的驢子也非常執著,毋過厥驢乜當硬殼,m113 go53 gia33 li113 me33 dong33 ngang53 kog21,,驢~無誤
qh1g6y1aq9.wav,作為一個優秀的騎士約瑟夫是最大的小孩他常用訓練騎驢的方法來逗他的弟弟妹妹們開心,作為一個優秀个騎士約瑟夫係盡大漢个細人佢長在用訓練騎驢个方法來撩厥老弟老妹歡喜,zog21 vui53 rhid21 gai53 rhiu113 siu53 gai33 ki113 sii53 rhog21 sid21 fu33 he53 cin53 tai53 hon53 gai33 se53 ngin113 gi113 chong113 cai53 rhung53 hiun53 lien53 ki113 li113 gai33 fong33 fab21 loi113 liau113 gia33 lo31 te33 lo31 moi53 fan33 hi31,,
li14u363ae.wav,約瑟夫一家人常在日常生活中感到不安,約瑟夫歸屋家人長在在日常生活肚試著當不安,rhog21 sid21 fu33 gui33 vug21 ka33 ngin113 chong113 cai53 to33 ngid21 shong113 sen33 fad54 du31 chi53 do31 dong33 bud21 on33,,
4sg3h9duid.wav,以色列軍隊常常摧毀他們的房子巴勒斯坦人不願把他們安置好還佔領了他們的土地孩子每天過著充滿威脅的生活,以色列軍隊輒輒同厥等个屋打壞撇巴勒斯坦人毋肯同厥等安置好還佔著厥等个土地細人逐日過著分人威脅个生活,rhi113 sed21 lied54 giun33 chui53 ziab54 ziab54 tung113 gia33 nen35 gai33 vug21 da31 fai53 ped21 ba33 leb54 sii33 tan31 ngin113 m113 hen31 tung113 gia33 nen35 on33 zhi53 ho31 han113 ziam53 do31 gia33 nen35 gai33 tu31 ti53 se53 ngin113 dag21 ngid21 go53 do31 bun33 ngin113 vui33 hiab21 gai33 sen33 fad54,,
yy6ytoednq.wav,若他們早上去上學時他們永遠不會知道這一天會怎樣約瑟夫承認他每天早上和晚上都非常害怕當地居民有時候和軍人一樣可怕,若講厥等朝脣去學校讀書个時厥等永遠毋會知這一天會仰脣樣約瑟夫承認佢逐日朝脣還有暗晡時頭做下都當驚當地居民成半下同軍人共款當得人驚,na33 gong31 gia33 nen35 zheu33 shun113 ki53 hog54 gau31 tug54 shu33 gai33 shi113 gia33 nen35 rhun31 rhen31 m113 voi33 di33 lia31 rhid21 tien33 voi53 ngiong31 shun113 rhong53 rhog21 sid21 fu33 shin113 ngin53 gi113 dag21 ngid21 zheu33 shun113 han113 rhiu33 am53 bu33 shi113 teu113 zo53 ha53 do33 dong33 giang33 dong33 ti53 gi33 min113 shang113 ban53 ha53 tung113 giun33 ngin113 kiung53 kuan31 dong33 ded21 ngin113 giang33,,瑟sid21
ikz5tafvaa.wav,他最怕的是與其中一個人面對面接觸,佢盡驚个斯係同其中一個人面對面接觸,gi113 cin53 giang33 gai33 sii33 he53 tung113 ki113 zhung33 rhid21 gai53 ngin113 mien53 dui53 mien53 ziab21 ciug21,,
dge524whby.wav,約瑟夫的父母親來自代代相傳的飼養山羊家族他們出售母親用山羊製作的乳酪以前賣出的錢可以應付所有的開銷,約瑟夫厥爺哀來自代代相傳个畜山羊家族厥等賣阿姆用山羊做个酸乳頭擺賣出个錢使得應付所有个開銷,rhog21 sid21 fu33 gia33 rha113 oi33 loi113 cii53 toi53 toi53 siong33 chon113 gai33 hiug21 san33 rhong113 ga33 cug54 gia33 nen35 mai53 a33 me33 rhung53 san33 rhong113 zo53 gai33 son33 nen53 teu113 bai31 mai53 chud21 gai33 cien113 sii31 ded21 rhin53 fu53 so31 rhiu33 gai33 koi33 siau33,,
ni08iy5p71.wav,但是現在只賣山羊乳酪很難維生,毋過這滿單淨賣山羊酸乳當難絡食,m113 go53 lia31 man33 dan33 ciang53 mai53 san33 rhong113 son33 nen53 dong33 nan113 log21 shid54,,
1n33wb6vsr.wav,約瑟夫的未來無法符合貝都因人的游牧文化了他不得不創造出全新的生活,約瑟夫个未來無法度符合貝都因人个游牧文化了佢高不將愛創造出全新个生活,rhog21 sid21 fu33 gai33 vui53 loi113 mo113 fab21 tu53 fu113 hab54 bui53 do33 rhin33 ngin113 gai33 rhiu113 mug54 vun113 fa53 liau31 gi113 go33 bud21 ziong33 oi33 cong31 co53 chud21 cion113 sin33 gai33 sen33 fad54,,
lwkhb4b1wq.wav,該地區有很多軍事演習他雖然對軍人很恐懼但他仍不得不走這條常走的路線約瑟夫出門時他都不知道今天會走哪條路線去上學,該個地區有當多軍事演習佢雖然當驚軍人毋過佢還係無奈何愛行這條輒輒行个路線約瑟夫出門个時節佢都毋知今晡會行哪條路線去學校,gai53 gai33 ti53 ki33 rhiu33 dong33 do33 giun33 sii53 rhen53 sib54 gi113 sui33 rhen113 dong33 giang33 giun33 ngin113 m113 go53 gi113 han113 he53 mo113 nai53 ho113 oi33 hang113 lia31 tiau113 ziab54 ziab54 hang113 gai33 lu53 sien53 rhog21 sid21 fu33 chud21 mun113 gai33 shi113 zied21 gi113 do33 m113 di33 gim33 bi35 voi33 hang113 ne53 tiau113 lu53 sien53 ki33 hog54 gau31,,
37rdh7qtc2.wav,約瑟夫會改變路線並不是為了享樂而是因為安全的問題,約瑟夫會改變路線並毋係為著搞尞該係因為安全个問題,rhog21 sid21 fu33 voi33 gai31 bien53 lu53 sien53 bin53 m113 he53 vui53 do31 gau31 liau53 gai53 he53 rhin33 vui53 on33 cion113 gai33 mun53 ti113,,
o06qna0ea6.wav,山區並不是看起來都這麼荒涼有時候山上會擠滿了來練習射擊的士兵這樣約瑟夫就很難通過沒有任何跡象表明他們的存在,山區並毋係看起來總係恁荒涼有成時山項會有當多來練射擊个士兵恁泥約瑟夫斯當歪通過無任何跡象表明厥等个存在,san33 ki33 bin53 m113 he53 kon53 ki31 loi113 zung31 he53 an31 fong33 liong113 rhiu33 shin113 shi113 san33 hong33 voi53 rhiu33 dong33 do33 loi113 lien53 sha53 gid21 gai33 sii53 bin33 an31 ne113 rhog21 sid21 fu33 sii33 dong33 vai33 tung33 go53 mo113 rhim53 ho113 ziag21 siong53 biau31 min113 gia33 nen35 gai33 sun113 to33,,
p0twx9kgbx.wav,因為這些訓練場沒有關閉,因為這兜訓練場無關撇,rhin33 vui53 lia31 deu33 hiun53 lien53 chong113 mo113 guan33 ped21,,
zjcn5b1vhx.wav,士兵離開後地上常常留下炸藥和子彈他們必須非常小心地走,士兵離開了後地泥項長在有炸藥過還有子彈留落來厥等定著愛當細義行,sii53 bin33 li113 koi33 liau31 heu53 ti53 ne113 hong33 chong113 cai53 rhiu33 za53 rhog54 go53 han113 rhiu33 zii31 tan113 liu113 log54 loi113 gia33 nen35 tin53 chog54 oi53 dong33 se53 ngi53 hang113,,
jy683gr93a.wav,貝都因人在阿拉伯語就是沙漠居民約瑟夫就是其中之一他們過去與這片土地交織著濃厚的情感這的人民曾經留下行走在這些沙漠的足跡,貝都因人个阿拉伯話斯係沙漠居民約瑟夫斯係其中之一厥等頭擺同這垤土地有當醹个情感這位个老百姓識留落來行在這沙漠个足跡,bui53 do33 rhin33 ngin113 gai33 a33 lai113 bag21 fa53 sii33 he53 sa33 mog54 gi33 min113 rhog21 sid21 fu33 sii33 he53 ki113 zhung33 zii33 rhid21 gia33 nen35 teu113 bai31 tung113 lia31 de53 tu31 ti53 rhiu33 dong33 neu113 gai33 cin113 gam31 lia31 vui53 gai33 lo31 bag21 siang53 shid21 liu113 log54 loi113 hang113 to33 lia31 sa33 mog54 gai33 ziug21 ziag21,,
4b32khog0h.wav,行走在未知的路途上他的驢子得非常地小心而且細心地觀察著周遭的環境,行在未知个路項厥驢愛當細義乜愛細心細意觀察著四周圍个環境,hang113 to33 vui53 di33 gai33 lu53 hong33 gia33 li113 oi33 dong33 se53 ngi53 me33 oi33 se53 sim33 se53 rhi53 guan33 cad21 do31 si53 zhiu33 vui113 gai33 kuan113 gin31,,驢
zi6uhftefl.wav,他的驢子按照約瑟夫的要求去做因為他的驢子信任他,厥驢照約瑟夫个要求去做因為厥驢相信佢,gia33 li113 zheu53 rhog21 sid21 fu33 gai33 rheu33 kiu113 ki33 zo53 rhin33 vui53 gia33 li113 siong33 sin53 gi113,,
6k528z0ka0.wav,即使他的驢子跟他已經成為夥伴這隻驢子仍是很固執,都算厥驢既經同佢變做夥伴咧這隻驢還係當硬殼,do33 son53 gia33 li113 gi53 gin33 tung113 gi113 bien53 zo53 fo31 pan33 le33 lia31 zhag21 li113 han113 he53 dong33 ngang53 kog21,,夥~伙 音同
6yhnlqxzo5.wav,約瑟夫已經習慣了因為他知道驢子原本就是頑固的腦筋,約瑟夫既經慣了因致佢知驢本成斯係死腦筋,rhog21 sid21 fu33 gi53 gin33 guan53 le33 rhin33 zhi53 gi113 di33 li113 bun31 shang113 sii33 he33 si31 no31 gin33,,
15b6rm7ys9.wav,在沙漠中 水是珍貴的寶物,在沙漠肚 水係珍貴个寶物,to33 sa33 mog54 du31 shui31 he53 zhin33 gui53 gai33 bo31 vud54,,
swwjrsvcj7.wav,他們在這區域中唯一可以給他的驢子喝水的地方他不會考慮浪費時間這是必須的,厥等在這區域肚唯一使得分厥驢食水个所在佢毋會考慮浪費時間這係必要个,gia33 nen35 to33 lia31 ki33 ved21 du31 vui113 rhid21 sii31 ded21 bun33 gia33 li113 shid54 shui31 gai33 so31 cai53 gi113 m113 voi33 kau31 li53 long53 fui53 shi113 gien33 lia31 he53 bid21 rheu53 gai33,,
z1gk5vw5cu.wav,這條路約瑟夫走到盡頭就能到達學校現在差不多是用跑的,這條路約瑟夫行到底都使得到學校咧這滿差不多係用走个,lia31 tiau113 lu53 rhog21 sid21 fu33 hang113 do53 de31 do33 sii31 ded21 do53 hog54 gau31 le33 lia31 man33 ca33 bud21 do33 he53 rhung53 zeu31 gai33,,
jxhnrwpnk8.wav,每天早晨都是一大片綠油油的樹林等待著約瑟夫這地區唯一的樹木是他學校周圍的樹木這是由義大利非政府組織建造的籬笆,逐日朝脣做下係歸大片青荷荷个樹林等緊約瑟夫這所在唯一个樹係厥學校四周圍个樹這係由義大利非政府組織起个籬笆,dag21 ngid21 zheu33 shun113 zo53 ha53 he53 gui33 tai53 pien31 ciang33 ho113 ho113 gai33 shu53 lim113 den31 gin31 rhog21 sid21 fu33 lia31 so31 cai53 vui113 rhid21 gai33 shu53 he53 gia33 hog54 gau31 si53 zhiu33 vui113 gai33 shu53 lia31 he53 rhiu113 ngi53 tai53 li53 fui33 zhin53 fu31 zu33 zhid21 ki31 gai33 li113 ba33,,瑟
rwac9y4idg.wav,那是用竹子建造的因為以色列當局不會發給合格的建築證照就像他的家一樣這所學校隨時都會被摧毀,該係用竹起个因致以色列當局毋會發合格个建築證照斯像厥屋家共款這間學校隨時都會分人廢撇,gai53 he33 rhung53 zhug21 ki31 gai33 rhin33 zhi53 rhi113 sed21 lied54 dong33 kiug54 m113 voi33 fad21 hab54 gied21 gai33 gien53 zhug21 zhin53 zheu53 sii33 ciong53 gia33 vug21 ka33 kiung53 kuan31 lia31 gien33 hog54 gau31 sui113 shi113 do33 voi33 bun33 ngin113 fui53 ped21,,
zuhxwctgxe.wav,驢子會在這乖乖地等待直到他的小主人放學回來,驢會在這位乖乖等緊直直到厥細主人放學轉來,li113 voi33 to33 lia31 vui53 guai33 guai33 den31 gin31 chid54 chid54 do53 gia33 se53 zhu31 ngin113 biong53 hog54 zhon31 loi113,,驢
lxtktct8z7.wav,每天早晨在世界各地成千上萬的孩子踏上求學之路他們的夢想將會設計出世界的未來,逐日朝脣在世界各地幾下萬個个細人踏上去學校个路厥等个夢想將會設計出世界个未來,dag21 ngid21 zheu33 shun113 to33 shi53 gai53 gog21 ti53 gi31 ha53 van53 gai53 gai33 se53 ngin113 tab54 shong33 ki53 hog54 gau31 gai33 lu53 gia33 nen35 gai33 mung53 siong31 ziong33 fui53 shed21 gie53 chud21 shi53 gai53 gai33 vui53 loi113,,
sgillkoidp.wav,教育很重要非常重要,教育當重要非常重要,gau53 rhug21 dong33 chung53 rheu53 fui33 shong113 chung53 rheu53,,
eq8p4m0bnz.wav,我很愛我的國家我會做一些有用的事情不管是對家裡或國家都是有用的,𠊎當愛吾國家𠊎會做兜有用个事情不管係對屋家抑係國家總下有幫助个,ngai113 dong33 oi53 nga33 guad21 ga33 ngai113 voi33 zo53 deu33 rhiu33 rhung53 gai33 sii53 cin113 bud21 guan31 he53 dui53 vug21 ka33 rha53 he53 guad21 ka33 zung31 ha53 rhiu33 bong33 cu53 gai33,,
sr6s7avxk2.wav,我很喜歡農業很喜歡培育蔬果很好 也很簡單我想在這耕種這是我喜歡做的事情,𠊎當好農業當好種兜青菜果子當好 乜當簡單𠊎想愛在這*項耕種這係𠊎好做个事情,ngai113 dong33 hau53 nung113 ngiab54 dong33 hau53 zhung53 deu33 ciang33 coi53 go31 zii31 dong33 ho31 me33 dong33 gien31 dan33 ngai113 siong31 oi33 to33 lia31 * hong53 liong35 gang33 zhung53 lia31 he33 ngai113 hau53 zo53 gai33 sii53 cin113,,
nyrhhisiv5.wav,位於印度東南部孟加拉灣沿岸的卡林加帕特南小村莊是德維出生的地方,位在印度東南片孟加拉灣脣項个卡林加帕特南細莊頭係德維出世个所在,vui53 to33 rhin53 tu53 dung33 nam113 pien31 men53 ga33 la33 van113 shun113 hong33 gai33 ka31 lim113 ga33 pa53 tid54 nam113 se53 zong33 teu113 he53 ded21 vui113 chud21 she53 gai33 so31 cai53,,孟~音無誤
fmxyc2wzin.wav,每天都是以相同的方式開始德維一早在太陽尚未很熱時就到達井口邊旱季時水變少了這是距離村莊一公里,逐日總下係用共款个方式開始德維打早在日頭還吂當𤊶个時節斯來到井水脣項燥季个時水變少了這係離莊頭一公里,dag21 ngid21 zung31 ha53 he53 rhung53 kiung53 kuan31 gai33 fong33 shid21 koi33 chi31 ded21 vui113 da31 zo31 to33 ngid21 teu113 han113 mang113 dong33 lad21 gai33 shi113 zied21 sii33 loi113 do53 ziang31 shui31 shun113 hong33 zau33 gui53 gai33 shi113 shui31 bien53 sheu31 liau31 lia31 he53 li53 zong33 teu113 rhid21 gung33 li33,,
94k110k25t.wav,這國家的男孩都需要養家餬口德維的生活中全都是女性她有很多姊妹印度人認為女孩沒有多大的幫助,這國家个細倈做下愛畜屋家大細德維个生活肚做下係細妹佢有當多个姊妹印度人認為細妹人無幾多个幫助,lia31 guad21 ga33 gai33 se53 lai53 zo53 ha53 oi53 hiug21 vug21 ka33 tai53 se53 ded21 vui113 gai33 sen33 fad54 du31 zo53 ha53 he33 se53 moi53 gi113 rhiu33 dong33 do33 gai33 zi31 moi53 rhin53 tu53 ngin113 ngin53 vui113 se53 moi53 ngin113 mo113 gid21 do33 gai33 bong33 cu53,,
g7uhhp6f8p.wav,但是德維身為女孩卻激發了她的雄心壯志如果她在學習上表現出色她的父母親就會覺得非常神氣 非常驕傲,毋過德維佢係細妹嗄激發著厥个雄心壯志好比佢在學習上表現著當好厥爺哀斯會試著當沙鼻 當驕傲,m113 go53 ded21 vui113 gi113 he53 se53 moi53 sa53 gid21 fad21 do31 gia33 gai33 hiung113 sim33 zong53 zhi53 ho31 bi31 gi113 to33 hog54 sib54 shong33 biau31 hien53 do31 dong33 ho31 gia33 rha113 oi33 sii33 voi53 chi53 do31 dong33 sa33 pi53 dong33 giau33 ngau53,,
49hjxak9j5.wav,和其他的印度學童一樣德維上課的時間是星期一到星期五今天是星期天也是松柏塔村落的市集日所以她陪著媽媽去逛逛,同其他个印度學生共款德維上課个時間係拜一到拜五今晡係禮拜乜係松柏塔村落个市集日所以佢跈緊厥姆去遶遶嚟,tung113 ki113 ta33 gai33 rhin53 tu53 hog54 sen33 kiung53 kuan31 ded21 vui113 shong53 ko53 gai33 shi113 gien33 he33 bai53 rhid21 do53 bai53 ng31 gim33 bi35 he33 li33 bai53 me33 he33 ciung113 bag21 tab21 cun33 log54 gai33 shi53 sib54 ngid21 so31 rhi113 gi113 ten113 gin31 gia33 me33 ki53 lau33 lau33 le113,,柏~音無誤
8l48bfo6t7.wav,儘管德維她們只能幫忙做家務她的父母親仍是讓她上學她們知道接受教育非常重要,都算德維厥等單淨使得𢯭做家務厥爺哀還係分佢去學校讀書厥等知受教育當重要,do33 son53 ded21 vui113 gia33 nen35 dan33 ciang53 sii31 ded21 ten53 zo53 ga33 mu53 gia33 rha113 oi33 han113 he53 bun33 gi113 ki53 hog54 gau31 tug54 shu33 gia33 nen35 di33 shiu53 gau53 rhug21 dong33 chung53 rheu53,,
os24x8bpu4.wav,父母親的決心是來自於他們自己的故事她的母親從未曾上學她對這件事情非常遺憾所以生活中有很多的挑戰舉個例子來說,爺哀个決心係來自厥等自家个故事厥姆毋識讀過書佢對這件事情當遺憾所以生活肚有當多个挑戰舉一個例子來講,rha113 oi33 gai53 gied21 sim33 he33 loi113 cii53 gia33 nen35 ci33 ga33 gai33 gu53 sii53 gia33 me33 m113 shid21 tug54 go53 shu33 gi113 dui53 lia31 kien53 sii53 cin113 dong33 vui113 ham53 so31 rhi113 sen33 fad54 du31 rhiu33 dong33 do33 gai33 tiau33 zhen53 gi31 rhid21 gai33 li53 zii31 loi113 gong31,,
60yurdzjrb.wav,到附近走動都是問題她無法看車牌搭公車因為文盲的她得依賴著他人最重要的是他們希望他們的女兒能獨立培養所有生活的技能,去附近行行嚟做下係問題佢無法度看車牌坐公車因致毋識字佢愛倚恃別儕盡重要个係厥等希望厥妹使得獨立培養所有生活个技能,ki33 fu53 kiun53 hang113 hang113 le113 zo53 ha53 he53 mun53 ti113 gi113 mo113 fab21 tu53 kon53 cha33 pai113 co33 gung33 cha33 rhin33 zhi53 m113 shid21 sii53 gi113 oi33 rhi31 shi53 ped54 sa113 cin53 chung53 rheu53 gai33 he33 gia33 nen35 hi33 mong53 gia33 moi53 sii31 ded21 tug54 lib54 poi113 rhong33 so31 rhiu33 sang33 fad54 gai33 gi33 nen113,,培pui113養~發音誤poi113
ipdt14e447.wav,女性能學習知識並與她人分享德維覺得她的運氣真的很好特別是對於一些不公平的事情她充滿反感在她的村莊中常常發生,細妹人使得學習知識過同別儕分享德維試著厥運氣正經當好特別係對有兜無公平个事情佢充滿反感在厥莊頭肚長在發生,se53 moi53 ngin113 sii31 ded21 hog54 sib54 di33 shid21 go53 tung113 ped54 sa113 fun33 hiong31 ded21 vui113 chi53 do31 gia33 rhun53 ki53 zhin53 gin33 dong33 ho31 tid54 pied54 he53 dui53 rhiu33 deu33 mo113 gung33 pin113 gai33 sii53 cin113 gi113 chung33 man33 fan31 gam31 to33 gia33 zong33 teu113 du31 chong113 cai53 fad21 sen33,,
ad3b9966vz.wav,年邁的婦女被家人遺棄的事情通常都是寡婦沒有經濟來源她們的日子變得很困難且難以生存這些婦女最貧窮的是,當老个婦人家分屋家人放棄个事情通常總下係寡婦無經濟來源厥等个日變都當困難也當難生存這兜婦人家盡匱个係,dong33 lo31 gai33 fu53 ngin113 ga33 bun33 vug21 ka33 ngin113 fong53 ki53 gai33 sii53 cin113 tung33 shong113 zung31 ha53 he33 gua31 fu53 mo113 gin33 zi53 loi113 ngien113 gia33 nen35 gai33 ngid21 bien53 do33 dong33 kun53 nan113 rha33 dong33 nan113 sen33 sun113 lia31 deu33 fu53 ngin113 ga33 cin53 kuai113 gai33 he53,,
pwv1n76xgj.wav,無法獲得醫療資源日復一日的面對殘酷的事實德維清楚知道她想為自己的未來做些什麼她想成為一名醫生現在她會定期拜訪她們,無法度得著醫療資源一日過一日恁泥愛面對殘酷个事實德維清楚知佢想愛為自家个未來做兜麼个佢想愛做一個先生這滿佢會定期拜訪厥等,mo113 fab21 tu53 ded21 do31 rhi33 liau113 zii33 ngien113 rhid21 ngid21 go53 rhid21 ngid21 an31 ne113 oi33 mien53 dui53 can113 kug54 gai33 sii53 shid54 ded21 vui113 cin33 cu31 di33 gi113 siong31 oi33 vui53 ci33 ga33 gai33 vui53 loi113 zo53 deu33 ma31 gai33 gi113 siong31 oi33 zo53 rhid21 gai53 sin33 sen33 lia31 man33 gi113 voi53 tin53 ki113 bai53 fong31 gia33 nen35,,酷~無誤
5r54d017hh.wav,直到她能夠真正照顧她們為止她向她們保證一旦她成為醫生她會回到這來照顧她們她的夢想是在村子裡開一家免費的醫療中心,直直到佢使得真正照顧厥等為止佢同厥等保證若講佢使得做先生佢會到轉來這位照顧厥等厥夢想係在莊肚開一間毋使錢个醫療中心,chid54 chid54 do53 gi113 sii31 ded21 zhin33 zhin53 zheu53 gu53 gia33 nen35 vui53 zhi31 gi113 tung113 gia33 nen35 bo31 zhin53 na33 gong31 gi113 sii31 ded21 zo53 sin33 sen33 gi113 voi33 do53 zhon31 loi113 lia31 vui53 zheu53 gu53 gia33 nen35 gia33 mung53 siong31 he33 to33 zong33 du31 koi33 rhid21 gien33 m113 sii31 cien113 gai33 rhi33 liau113 zhung33 sim33,,
yx1o5ofm3v.wav,德維個性堅強有一件事情她是肯定的她永遠不會放棄她的夢想如果她不能獲得醫學文憑那麼她將成為一名護士,德維性體堅強有一件事情佢係肯定个佢永久毋會放棄厥夢想好比佢使毋得拿著醫學文憑恁泥佢都愛做一個護士,ded21 vui113 sin53 ti31 gien33 kiong113 rhiu33 rhid21 kien53 sii53 cin113 gi113 he33 kien31 tin53 gai33 gi113 rhun31 giu31 m113 voi33 fong53 ki53 gia33 mung53 siong31 ho31 bi31 gi113 sii31 m113 ded21 na33 do31 rhi33 hog54 vun113 pin113 an31 ne113 gi113 do33 oi33 zo53 rhid21 gai53 fu53 sii53,,
rq29gagfoz.wav,在印度出生的女孩要面對很多挑戰首先要與大男人主義的傳統觀念挑戰在家庭來說這可能是最糟的事情古代出嫁的習俗已經被禁止,在印度出世个細妹愛面對當多挑戰首先愛同大男人主義个傳統觀念挑戰在家庭來講這可能係盡壞陋个事情頭擺行嫁个俗既經禁止咧,to33 rhin53 tu53 chud21 she53 gai33 se53 moi53 oi53 mien53 dui53 dong33 do33 tiau33 zhen53 shiu31 sen33 oi33 tung113 tai53 nam113 ngin113 zhu31 ngi53 gai33 chon113 tung31 guan33 ngiam53 tiau33 zhen53 to33 ga33 tin113 loi113 gong31 lia31 ko31 nen113 he53 cin53 fai31 leu53 gai33 sii53 cin113 teu113 bai31 hang113 ga53 gai33 siug54 gi53 gin33 gim53 zhi31 le33,,
nvw9s23kud.wav,他希望她的女兒能夠透過教育成為自由積極努力的女性他以漁夫的身分來認真工作讓他女兒們不必受到約束能夠接受教育,佢希望厥妹使得透過教育變做自由積極煞猛个細妹佢用打漁人个身分來認真做事分厥妹毋使受著約束使得接受教育,gi113 hi33 mong53 gia33 moi53 sii31 ded21 teu53 go53 gau53 rhug21 bien53 zo53 cii53 rhiu113 zid21 kid54 sad21 mang33 gai33 se53 moi53 gi113 rhung53 da31 ng113 ngin113 gai33 shin33 fun53 loi113 ngin53 zhin33 zo53 sii53 bun33 gia33 moi53 m113 sii31 shiu53 do31 rhog21 sug21 sii31 ded21 ziab21 shiu53 gau53 rhug21,,
kunqcgl16s.wav,德維明天要考試現在很認真念書,德維天光愛考試這滿當認真讀書,ded21 vui113 tien33 gong35 oi33 kau31 shi53 lia31 man33 dong33 ngin53 zhin33 tug54 shu33,,
jmf5atvkgk.wav,她的父親屬於低種姓制度下的孟加拉漁民他白天在海上度過但晚上他會監督他的女兒寫作業,厥爸屬於低種姓制度下个孟加拉漁民佢日時頭在海面項度過毋過暗晡時頭佢會監督厥妹寫作業,gia33 ba33 siug54 rhi113 de33 zhung31 siang53 zhi53 tu53 ha33 gai33 men53 ga33 la33 ng113 min113 gi113 ngid21 shi113 teu113 to33 hoi31 mien53 hong33 tu53 go53 m113 go53 am53 bu33 shi113 teu113 gi113 voi53 gam53 dug21 gia33 moi53 sia31 zog21 ngiab54,,孟加拉
sotibfnv6x.wav,德維她的兩個妹妹在村里上學因為村里有一所學校然而這只是小學而已為了繼續讓她們讀書大的孩子別無選擇,德維厥兩個老妹在莊肚讀書因致莊肚有一間學校毋過這單淨係小學忒等為著繼續分厥等讀書大漢个細人無別個選擇,ded21 vui113 gia33 liong31 gai53 lo31 moi53 to33 zong33 du31 tug54 shu33 rhin33 zhi53 zong33 du31 rhiu33 rhid21 gien33 hog54 gau31 m113 go53 lia31 dan33 ciang53 he33 siau31 hog54 ted21 nen35 vui53 do31 gi53 siug54 bun33 gia33 nen35 tug54 shu33 tai53 hon53 gai33 se53 ngin113 mo113 ped54 gai53 sien31 ced54,,
gs5a0lxdks.wav,沒有生男孩對德維的父母來說是一件艱難的事情因為他們老了之後只有女兒能夠照顧他們但女兒要有自己的事業才能幫助他們家裡的經濟,無降倈對德維个爺哀來講係一件艱難个事情因為厥等老了後單淨妹使得照顧厥等毋過妹愛有自家个事業正使得幫助厥等屋家个經濟,mo113 giung53 lai53 dui53 ded21 vui113 gai33 rha113 oi33 loi113 gong31 he53 rhid21 kien53 gien33 nan113 gai33 sii53 cin113 rhin33 vui53 gia33 nen35 lo31 liau31 heu53 dan33 ciang53 moi53 sii31 ded21 zheu53 gu53 gia33 nen35 m113 go53 moi53 oi33 rhiu33 ci33 ga33 gai33 sii53 ngiab54 zhang33 sii31 ded21 bong33 cu53 gia33 nen35 vug21 ka33 gai33 gin33 zi53,,
